IBRC_Geo_ID,State,Year,District Name,BEA Per Capita Personal Income
6500382,WI,2015,North Central Wisconsin Regional Planning Commission,42322
6500382,WI,2016,North Central Wisconsin Regional Planning Commission,42805
6500382,WI,2017,North Central Wisconsin Regional Planning Commission,44502
6500382,WI,2018,North Central Wisconsin Regional Planning Commission,46249
6500382,WI,2019,North Central Wisconsin Regional Planning Commission,48049
6500382,WI,2020,North Central Wisconsin Regional Planning Commission,50869
6500382,WI,2021,North Central Wisconsin Regional Planning Commission,54676
6500382,WI,2022,North Central Wisconsin Regional Planning Commission,55754
6500382,WI,2023,North Central Wisconsin Regional Planning Commission,58265
6500383,WI,2001,Northwest Regional Planning Commission,24047
6500383,WI,2002,Northwest Regional Planning Commission,24524
6500383,WI,2003,Northwest Regional Planning Commission,25369
6500383,WI,2004,Northwest Regional Planning Commission,26789
6500383,WI,2005,Northwest Regional Planning Commission,27381
6500383,WI,2006,Northwest Regional Planning Commission,28357
6500383,WI,2007,Northwest Regional Planning Commission,30124
6500383,WI,2008,Northwest Regional Planning Commission,31559
6500383,WI,2009,Northwest Regional Planning Commission,32028
6500383,WI,2010,Northwest Regional Planning Commission,33588
6500383,WI,2011,Northwest Regional Planning Commission,34816
6500383,WI,2012,Northwest Regional Planning Commission,36252
6500383,WI,2013,Northwest Regional Planning Commission,36479
6500383,WI,2014,Northwest Regional Planning Commission,37957
6500383,WI,2015,Northwest Regional Planning Commission,39585
6500383,WI,2016,Northwest Regional Planning Commission,39651
6500383,WI,2017,Northwest Regional Planning Commission,41250
6500383,WI,2018,Northwest Regional Planning Commission,42570
6500383,WI,2019,Northwest Regional Planning Commission,44398
6500383,WI,2020,Northwest Regional Planning Commission,47074
6500383,WI,2021,Northwest Regional Planning Commission,50932
6500383,WI,2022,Northwest Regional Planning Commission,51351
6500383,WI,2023,Northwest Regional Planning Commission,53614
6500384,WI,2001,Southwest Wisconsin Regional Planning Commission,25746
6500384,WI,2002,Southwest Wisconsin Regional Planning Commission,26783
6500384,WI,2003,Southwest Wisconsin Regional Planning Commission,27329
6500384,WI,2004,Southwest Wisconsin Regional Planning Commission,28719
6500384,WI,2005,Southwest Wisconsin Regional Planning Commission,29451
6500384,WI,2006,Southwest Wisconsin Regional Planning Commission,30634
6500384,WI,2007,Southwest Wisconsin Regional Planning Commission,32722
6500384,WI,2008,Southwest Wisconsin Regional Planning Commission,33782
6500384,WI,2009,Southwest Wisconsin Regional Planning Commission,33486
6500384,WI,2010,Southwest Wisconsin Regional Planning Commission,35121
6500384,WI,2011,Southwest Wisconsin Regional Planning Commission,37639
6500384,WI,2012,Southwest Wisconsin Regional Planning Commission,39096
6500384,WI,2013,Southwest Wisconsin Regional Planning Commission,39046
6500384,WI,2014,Southwest Wisconsin Regional Planning Commission,40418
6500384,WI,2015,Southwest Wisconsin Regional Planning Commission,41628
6500384,WI,2016,Southwest Wisconsin Regional Planning Commission,41961
6500384,WI,2017,Southwest Wisconsin Regional Planning Commission,43401
6500384,WI,2018,Southwest Wisconsin Regional Planning Commission,45308
6500384,WI,2019,Southwest Wisconsin Regional Planning Commission,47118
6500384,WI,2020,Southwest Wisconsin Regional Planning Commission,50729
6500384,WI,2021,Southwest Wisconsin Regional Planning Commission,55686
6500384,WI,2022,Southwest Wisconsin Regional Planning Commission,55924
6500384,WI,2023,Southwest Wisconsin Regional Planning Commission,58165
6500385,WI,2001,West Central Wisconsin Regional Planning Commission,27168
6500385,WI,2002,West Central Wisconsin Regional Planning Commission,27608
6500385,WI,2003,West Central Wisconsin Regional Planning Commission,28458
6500385,WI,2004,West Central Wisconsin Regional Planning Commission,29539
6500385,WI,2005,West Central Wisconsin Regional Planning Commission,30343
6500385,WI,2006,West Central Wisconsin Regional Planning Commission,31635
6500385,WI,2007,West Central Wisconsin Regional Planning Commission,33570
6500385,WI,2008,West Central Wisconsin Regional Planning Commission,34948
6500385,WI,2009,West Central Wisconsin Regional Planning Commission,34704
6500385,WI,2010,West Central Wisconsin Regional Planning Commission,35827
6500385,WI,2011,West Central Wisconsin Regional Planning Commission,37990
6500385,WI,2012,West Central Wisconsin Regional Planning Commission,39780
6500385,WI,2013,West Central Wisconsin Regional Planning Commission,39906
6500385,WI,2014,West Central Wisconsin Regional Planning Commission,41749
6500385,WI,2015,West Central Wisconsin Regional Planning Commission,42843
6500385,WI,2016,West Central Wisconsin Regional Planning Commission,43202
6500385,WI,2017,West Central Wisconsin Regional Planning Commission,45097
6500385,WI,2018,West Central Wisconsin Regional Planning Commission,47200
6500385,WI,2019,West Central Wisconsin Regional Planning Commission,48969
6500385,WI,2020,West Central Wisconsin Regional Planning Commission,52142
6500385,WI,2021,West Central Wisconsin Regional Planning Commission,56940
6500385,WI,2022,West Central Wisconsin Regional Planning Commission,57897
6500385,WI,2023,West Central Wisconsin Regional Planning Commission,60020
6500386,WV,2001,BCKP Regional Intergovernmental Council (Region 3),28327
6500386,WV,2002,BCKP Regional Intergovernmental Council (Region 3),29213
6500386,WV,2003,BCKP Regional Intergovernmental Council (Region 3),29502
6500386,WV,2004,BCKP Regional Intergovernmental Council (Region 3),29805
6500386,WV,2005,BCKP Regional Intergovernmental Council (Region 3),31406
6500386,WV,2006,BCKP Regional Intergovernmental Council (Region 3),33383
6500386,WV,2007,BCKP Regional Intergovernmental Council (Region 3),34661
6500386,WV,2008,BCKP Regional Intergovernmental Council (Region 3),36880
6500386,WV,2009,BCKP Regional Intergovernmental Council (Region 3),37139
6500386,WV,2010,BCKP Regional Intergovernmental Council (Region 3),38131
6500386,WV,2011,BCKP Regional Intergovernmental Council (Region 3),40031
6500386,WV,2012,BCKP Regional Intergovernmental Council (Region 3),40554
6500386,WV,2013,BCKP Regional Intergovernmental Council (Region 3),39885
6500386,WV,2014,BCKP Regional Intergovernmental Council (Region 3),40992
6500386,WV,2015,BCKP Regional Intergovernmental Council (Region 3),41817
6500386,WV,2016,BCKP Regional Intergovernmental Council (Region 3),41805
6500386,WV,2017,BCKP Regional Intergovernmental Council (Region 3),43003
6500386,WV,2018,BCKP Regional Intergovernmental Council (Region 3),45400
6500386,WV,2019,BCKP Regional Intergovernmental Council (Region 3),46979
6500386,WV,2020,BCKP Regional Intergovernmental Council (Region 3),49505
6500386,WV,2021,BCKP Regional Intergovernmental Council (Region 3),53416
6500386,WV,2022,BCKP Regional Intergovernmental Council (Region 3),55277
6500386,WV,2023,BCKP Regional Intergovernmental Council (Region 3),58646
6500387,WV,2001,Belomar Regional Council (Region 10),27499
6500387,WV,2002,Belomar Regional Council (Region 10),28314
6500387,WV,2003,Belomar Regional Council (Region 10),28770
6500387,WV,2004,Belomar Regional Council (Region 10),30153
6500387,WV,2005,Belomar Regional Council (Region 10),30993
6500387,WV,2006,Belomar Regional Council (Region 10),33016
6500387,WV,2007,Belomar Regional Council (Region 10),34519
6500387,WV,2008,Belomar Regional Council (Region 10),36490
6500387,WV,2009,Belomar Regional Council (Region 10),34313
6500387,WV,2010,Belomar Regional Council (Region 10),33596
6500387,WV,2011,Belomar Regional Council (Region 10),35109
6500387,WV,2012,Belomar Regional Council (Region 10),36641
6500387,WV,2013,Belomar Regional Council (Region 10),37473
6500387,WV,2014,Belomar Regional Council (Region 10),39803
6500387,WV,2015,Belomar Regional Council (Region 10),40898
6500387,WV,2016,Belomar Regional Council (Region 10),42230
6500387,WV,2017,Belomar Regional Council (Region 10),47246
6500387,WV,2018,Belomar Regional Council (Region 10),50501
6500387,WV,2019,Belomar Regional Council (Region 10),49634
6500387,WV,2020,Belomar Regional Council (Region 10),48520
6500387,WV,2021,Belomar Regional Council (Region 10),54185
6500387,WV,2022,Belomar Regional Council (Region 10),56338
6500387,WV,2023,Belomar Regional Council (Region 10),58848
6500388,WV,2001,Brooke-Hancock Regional Planning and Development Commission,24212
6500388,WV,2002,Brooke-Hancock Regional Planning and Development Commission,25008
6500388,WV,2003,Brooke-Hancock Regional Planning and Development Commission,24858
6500388,WV,2004,Brooke-Hancock Regional Planning and Development Commission,25325
6500388,WV,2005,Brooke-Hancock Regional Planning and Development Commission,25893
6500388,WV,2006,Brooke-Hancock Regional Planning and Development Commission,27812
6500388,WV,2007,Brooke-Hancock Regional Planning and Development Commission,29347
6500388,WV,2008,Brooke-Hancock Regional Planning and Development Commission,31418
6500388,WV,2009,Brooke-Hancock Regional Planning and Development Commission,30859
6500388,WV,2010,Brooke-Hancock Regional Planning and Development Commission,32120
6500388,WV,2011,Brooke-Hancock Regional Planning and Development Commission,33887
6500388,WV,2012,Brooke-Hancock Regional Planning and Development Commission,34885
6500388,WV,2013,Brooke-Hancock Regional Planning and Development Commission,35114
6500388,WV,2014,Brooke-Hancock Regional Planning and Development Commission,36400
6500388,WV,2015,Brooke-Hancock Regional Planning and Development Commission,37631
6500388,WV,2016,Brooke-Hancock Regional Planning and Development Commission,37635
6500388,WV,2017,Brooke-Hancock Regional Planning and Development Commission,39035
6500388,WV,2018,Brooke-Hancock Regional Planning and Development Commission,41206
6500388,WV,2019,Brooke-Hancock Regional Planning and Development Commission,42518
6500388,WV,2020,Brooke-Hancock Regional Planning and Development Commission,45379
6500388,WV,2021,Brooke-Hancock Regional Planning and Development Commission,49811
6500388,WV,2022,Brooke-Hancock Regional Planning and Development Commission,51259
6500388,WV,2023,Brooke-Hancock Regional Planning and Development Commission,53626
